date,Source,UNITONBT,SO2TONS,HEATINBA,NH3TONS,UNITONBA,HEAT_QA,HEATINBT,GFLOW_BA,NOXTONS,LOADMWBA,COTONS,LOADMWBT,Emissions_Load_SO2TONS,Emissions_Load_NOXTONS,Emissions_Load_COTONS,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
11/23/2022,LAKE-2,670.0,0.001776394,482.9461538,0.015929763,51.53846154,6278.3,6278.3,4688.880416,0.037956994,50.12434397,0.017797142,651.6164716,3.543974562665982e-05,0.0007572566739769742,0.0003550598489758149,10.7,1.7,20.0,0.0,0.0,331,11.9,1013.2
11/23/2022,LAKE-4,1440.0,0.00486852,676.1833333,0.015874217,60.0,16228.4,16228.4,6564.868123,0.093091869,73.42460614,0.0530204,1762.190547,6.630638223264156e-05,0.0012678565659923334,0.0007221066994749017,10.7,1.7,20.0,0.0,0.0,331,11.9,1013.2
11/23/2023,LAKE-1,983.0,0.002361348,440.5,0.025674129,54.61111111,7929.0,7929.0,4277.154283,0.044064964,43.04021433,0.01395329,774.7238579,5.486376024745043e-05,0.0010238091209802765,0.00032419192648569696,9.3,0.0,17.8,0.0,0.0,189,7.9,1012.3
11/23/2023,LAKE-4,274.0,0.00078428,454.1333333,0.001613948,45.66666667,2724.8,2724.8,4409.326146,0.01576305,47.24702905,0.006939631,283.4821743,1.6599562253322254e-05,0.0003336305015775378,0.00014687973274797898,9.3,0.0,17.8,0.0,0.0,189,7.9,1012.3
11/24/2022,LAKE-2,399.0,0.001361019,662.5142857,0.012718758,57.0,4637.6,4637.6,6432.25143,0.02954458,74.1567554,0.01329929,519.0972878,1.8353270617878192e-05,0.000398407128799489,0.0001793402358054085,11.5,2.8,15.0,0.0,0.0,18,15.1,1016.2
11/24/2022,LAKE-4,1440.0,0.00468828,651.15,0.012721537,60.0,15627.6,15627.6,6321.757664,0.089398837,70.52087191,0.04614725,1692.500926,6.648074354473761e-05,0.0012676933024040372,0.0006543771900451536,11.5,2.8,15.0,0.0,0.0,18,15.1,1016.2
11/24/2023,LAKE-1,502.0,0.001892798,637.16,0.02080211,50.2,6371.6,6371.6,6186.691017,0.035360996,72.45222534,0.009669463,724.5222534,2.612477382326874e-05,0.00048805948794615727,0.00013345984826033502,11.7,3.9,20.0,0.0,0.0,163,9.7,1012.4
11/24/2023,LAKE-3,327.0,0.001196652,581.9857143,0.00994282,46.71428571,4073.9,4073.9,5650.86649,0.022693275,64.13793481,0.008268305,448.9655437,1.865747632107146e-05,0.0003538198582044428,0.00012891442520707503,11.7,3.9,20.0,0.0,0.0,163,9.7,1012.4
11/25/2022,LAKE-2,560.0,0.001740981,460.6307692,0.011766459,43.07692308,5988.2,5988.2,4472.163559,0.038878711,49.33312355,0.019440478,641.3306061,3.529030547266046e-05,0.0007880853309561016,0.00039406541895318527,6.1,2.2,7.8,3.0,0.0,42,16.6,1023.1
11/25/2022,LAKE-3,953.0,0.00340356,713.0125,0.024994662,59.5625,11408.2,11408.2,6922.489087,0.065910847,76.98713208,0.0204319,1231.794113,4.4209466024312256e-05,0.0008561280985439197,0.00026539370214191774,6.1,2.2,7.8,3.0,0.0,42,16.6,1023.1
11/25/2022,LAKE-4,1440.0,0.00531519,738.2208333,0.019539772,60.0,17717.3,17717.3,7167.281246,0.101846428,82.76204291,0.0558056,1986.28903,6.42225567798034e-05,0.001230593451043172,0.0006742897835507283,6.1,2.2,7.8,3.0,0.0,42,16.6,1023.1
11/25/2023,LAKE-1,561.0,0.002086679,639.1818182,0.022708329,51.0,7031.0,7031.0,6206.140491,0.038663709,72.39175587,0.01090348,796.3093145,2.8824815407810057e-05,0.0005340899462285691,0.00015061770320339102,11.3,5.0,18.3,0.0,0.0,312,13.0,1012.1
11/25/2023,LAKE-3,488.0,0.001686311,537.3545455,0.01423724,44.36363636,5910.9,5910.9,5217.528514,0.032406025,58.89627896,0.011357445,647.8590685,2.8631876746326795e-05,0.0005502219422386409,0.00019283807399298562,11.3,5.0,18.3,0.0,0.0,312,13.0,1012.1
11/26/2022,LAKE-3,970.0,0.00285598,567.2235294,0.024708587,57.05882353,9642.8,9642.8,5507.114593,0.053624809,57.4703138,0.012123294,976.9953346,4.969487394725171e-05,0.0009330871097488248,0.00021094880466791533,7.6,2.2,18.3,0.0,0.0,244,24.5,1014.0
11/26/2022,LAKE-4,1194.0,0.003596801,602.185,0.020090273,59.7,12043.7,12043.7,5846.381132,0.072293478,63.43270273,0.030950943,1268.654055,5.670262885233993e-05,0.001139687809105592,0.00048793353692876774,7.6,2.2,18.3,0.0,0.0,244,24.5,1014.0
11/26/2023,LAKE-1,516.0,0.001914556,654.47,0.020365412,51.6,6544.7,6544.7,6354.684219,0.035569362,73.94679643,0.012918644,739.4679643,2.589099315225061e-05,0.00048101288652404163,0.00017470187518169405,11.2,6.1,15.0,0.0,0.0,30,15.5,1018.7
11/26/2023,LAKE-2,320.0,0.001123184,667.4,0.016204932,53.33333333,4004.4,4004.4,6480.340052,0.022374149,74.74264045,0.00876909,448.4558427,1.502735243547313e-05,0.00029934919164338944,0.00011732379197743475,11.2,6.1,15.0,0.0,0.0,30,15.5,1018.7
11/26/2023,LAKE-3,412.0,0.001514269,652.65,0.014001847,51.5,5221.2,5221.2,6337.113292,0.02826731,72.02538846,0.009477076,576.2031076,2.1024100423157925e-05,0.00039246313840707054,0.00013157965826540713,11.2,6.1,15.0,0.0,0.0,30,15.5,1018.7
11/27/2022,LAKE-1,468.0,0.001475808,627.2625,0.005433366,58.5,5018.1,5018.1,6089.978685,0.0301154,68.71148724,0.00873141,549.6918979,2.1478330033014725e-05,0.00043828770427877586,0.00012707351202430472,13.9,7.2,18.9,0.0,0.0,283,16.9,1012.6
11/27/2022,LAKE-2,389.0,0.001281733,633.2285714,0.015835699,55.57142857,4432.6,4432.6,6147.770177,0.02953895,71.59703784,0.012695662,501.1792649,1.790203950705791e-05,0.00041257223610300135,0.00017732105102408522,13.9,7.2,18.9,0.0,0.0,283,16.9,1012.6
11/27/2022,LAKE-3,580.0,0.001560108,449.3416667,0.01607616,48.33333333,5392.1,5392.1,4362.645149,0.031769873,45.23488427,0.006309212,542.8186113,3.448904590289117e-05,0.0007023312541349848,0.0001394766915361448,13.9,7.2,18.9,0.0,0.0,283,16.9,1012.6
11/27/2022,LAKE-4,1440.0,0.00454185,630.8125,0.018897891,60.0,15139.5,15139.5,6124.319189,0.068419227,67.92544234,0.02734125,1630.210616,6.686522521658119e-05,0.0010072695096710355,0.0004025185417732533,13.9,7.2,18.9,0.0,0.0,283,16.9,1012.6
11/27/2023,LAKE-1,881.0,0.003250362,608.8888889,0.034082841,48.94444444,10960.0,10960.0,5912.16621,0.06046543,68.63214352,0.021520611,1235.378583,4.735917943540284e-05,0.0008810074536340229,0.0003135646053911853,8.4,3.3,15.6,0.0,0.0,7,12.2,1021.0
11/27/2023,LAKE-2,430.0,0.001653951,693.4,0.018921427,53.75,5547.2,5547.2,6732.659848,0.030914125,78.33280883,0.01152744,626.6624706,2.1114409462699717e-05,0.0003946510467547599,0.0001471597938613074,8.4,3.3,15.6,0.0,0.0,7,12.2,1021.0
11/27/2023,LAKE-3,691.0,0.002564112,617.8428571,0.021361758,49.35714286,8649.8,8649.8,5999.005732,0.048214168,68.1158731,0.01622644,953.6222233,3.764338447568104e-05,0.0007078257358489324,0.0002382181899977731,8.4,3.3,15.6,0.0,0.0,7,12.2,1021.0
11/28/2021,LAKE-3,,0.000816386,,0.008644004,,2926.5,,,0.017084521,,0.002291841,,,,,10.3,3.9,17.2,0.0,0.0,28,5.4,1023.8
11/28/2022,LAKE-1,1440.0,0.00469491,652.0708333,0.023500606,60.0,15649.7,15649.7,6330.689121,0.087835519,71.29866509,0.02532845,1711.167962,6.584849792171614e-05,0.0012319377773640726,0.00035524437895194817,12.3,5.6,19.4,0.0,0.0,216,21.2,1009.1
11/28/2022,LAKE-2,377.0,0.001128192,545.2571429,0.008317625,53.85714286,3816.8,3816.8,5293.692661,0.022244741,58.20609579,0.00993943,407.4426705,1.938271214874761e-05,0.00038217201648872175,0.00017076269873623147,12.3,5.6,19.4,0.0,0.0,216,21.2,1009.1
11/28/2022,LAKE-3,1149.0,0.00355424,599.645,0.033880441,57.45,11992.9,11992.9,5821.798926,0.067231886,62.43877515,0.012475925,1248.775503,5.692360222412211e-05,0.0010767649723827102,0.00019981053391948225,12.3,5.6,19.4,0.0,0.0,216,21.2,1009.1
11/28/2022,LAKE-4,872.0,0.002898982,577.3764706,0.015312949,51.29411765,9815.4,9815.4,5605.615926,0.056493163,63.84699575,0.025974989,1085.398928,4.54051434362125e-05,0.0008848210058497545,0.0004068318124427961,12.3,5.6,19.4,0.0,0.0,216,21.2,1009.1
11/28/2023,LAKE-1,754.0,0.002552457,672.4384615,0.029693419,50.26666667,8741.7,8741.7,5712.284179,0.04767703,67.09026047,0.016912983,1006.353907,3.804511984480003e-05,0.000710640108802666,0.0002520929697025515,9.7,5.0,17.2,0.0,0.0,10,11.9,1021.7
11/28/2023,LAKE-2,774.0,0.00290797,619.34375,0.035423999,48.375,9909.5,9909.5,6013.542226,0.055100255,69.84127341,0.024859276,1117.460374,4.1636841054270234e-05,0.0007889354290053745,0.00035593961544865823,9.7,5.0,17.2,0.0,0.0,10,11.9,1021.7
11/28/2023,LAKE-3,557.0,0.002138584,726.75,0.018181201,55.7,7267.5,7267.5,7056.660203,0.039714487,81.10669178,0.01622238,811.0669178,2.6367540742518e-05,0.0004896573405770835,0.0002000128428860448,9.7,5.0,17.2,0.0,0.0,10,11.9,1021.7
11/28/2023,LAKE-4,428.0,0.001630834,683.625,0.004626091,53.5,5469.0,5469.0,6637.657611,0.03144723,77.0089071,0.012229383,616.0712568,2.1177212629212862e-05,0.00040835834690088724,0.0001588047858427535,9.7,5.0,17.2,0.0,0.0,10,11.9,1021.7
11/29/2022,LAKE-1,1440.0,0.00447669,621.7625,0.025533074,60.0,14922.3,14922.3,6036.54414,0.085459009,66.43243914,0.02367925,1594.378539,6.738710873713075e-05,0.0012864048062408687,0.00035644107466983486,15.8,8.3,21.7,0.0,0.0,232,18.4,1008.3
11/29/2022,LAKE-2,539.0,0.001551428,575.6666667,0.010684717,59.88888889,5181.0,5181.0,5589.03801,0.028552674,59.63012547,0.015058334,536.6711292,2.6017520301555053e-05,0.0004788296817246324,0.00025252896721768373,15.8,8.3,21.7,0.0,0.0,232,18.4,1008.3
11/29/2022,LAKE-3,977.0,0.002841878,543.1,0.030935599,54.27777778,9775.8,9775.8,5272.908491,0.05706438,55.19733623,0.012178319,993.5520522,5.148578163551716e-05,0.0010338248889805166,0.00022063236800512538,15.8,8.3,21.7,0.0,0.0,232,18.4,1008.3
11/29/2022,LAKE-4,263.0,0.000832067,584.78,0.005755251,52.6,2923.9,2923.9,5677.38698,0.017325991,64.85714058,0.005500904,324.2857029,1.2829227322682563e-05,0.00026714083977582594,8.481570341841918e-05,15.8,8.3,21.7,0.0,0.0,232,18.4,1008.3
11/29/2023,LAKE-1,111.0,0.000296978,386.0,0.004636608,37.0,1158.0,1158.0,3748.189896,0.00585237,42.17791099,0.002113449,126.533733,7.041078920916941e-06,0.00013875438262903877,5.010795817984156e-05,11.9,6.1,19.4,0.0,0.0,14,8.3,1011.8
11/29/2023,LAKE-2,818.0,0.002930195,628.7625,0.035652169,51.125,10060.2,10060.2,6105.060943,0.057301963,70.6957404,0.027155614,1131.131846,4.144797102938326e-05,0.0008105433605445342,0.00038411952186018835,11.9,6.1,19.4,0.0,0.0,14,8.3,1011.8
11/29/2023,LAKE-4,977.0,0.003765191,700.3833333,0.011260593,54.27777778,12606.9,12606.9,6800.487122,0.072158136,79.61219078,0.029975711,1433.019434,4.729415134931676e-05,0.000906370435143551,0.0003765216194443732,11.9,6.1,19.4,0.0,0.0,14,8.3,1011.8
11/3/2021,LAKE-1,,0.001559353,,-0.000191959,,5309.8,,,0.029769685,,0.003182214,,,,,16.3,6.1,22.8,0.0,0.0,75,9.7,1016.6
11/3/2021,LAKE-3,,0.00454398,,0.037429733,,15146.6,,,0.084390482,,0.0212816,,,,,16.3,6.1,22.8,0.0,0.0,75,9.7,1016.6
11/3/2022,LAKE-2,301.0,0.000779369,435.5333333,0.006523987,50.16666667,2613.2,2613.2,4228.42168,0.020489505,43.09902749,0.00603127,258.5941649,1.8083215454938798e-05,0.0004754052746260703,0.00013993981653993002,18.7,10.6,26.1,0.0,0.0,220,24.1,1008.0
11/3/2022,LAKE-4,1440.0,0.0045993,638.7916667,0.017995444,60.0,15331.0,15331.0,6201.855989,0.08736857,68.13468258,0.0355916,1635.232382,6.750306636564652e-05,0.0012822921703262743,0.0005223712601612299,18.7,10.6,26.1,0.0,0.0,220,24.1,1008.0
11/3/2023,LAKE-1,490.0,0.001743172,649.4555556,0.018170274,54.44444444,5845.1,5845.1,6305.93524,0.032624684,72.7350906,0.007304984,654.6158154,2.3966038752689748e-05,0.0004485411887285117,0.000100432733907944,15.4,4.4,25.6,0.0,0.0,337,4.3,1017.7
11/3/2023,LAKE-2,436.0,0.001425888,533.0555556,0.014010939,48.44444444,4797.5,4797.5,5175.827685,0.026388413,58.55077091,0.010743107,526.9569382,2.435301837770457e-05,0.00045069283614663857,0.00018348361316221652,15.4,4.4,25.6,0.0,0.0,337,4.3,1017.7
11/3/2023,LAKE-3,319.0,0.001122728,542.6714286,0.010828141,45.57142857,3798.7,3798.7,5269.319373,0.020877648,59.3236358,0.007470818,415.2654506,1.8925475231914225e-05,0.0003519279915746499,0.00012593324564911444,15.4,4.4,25.6,0.0,0.0,337,4.3,1017.7
11/30/2021,LAKE-4,,0.000127887,,0.002146295,,474.6,,,0.002561475,,0.001220408,,,,,11.8,5.6,21.7,0.0,0.0,8,5.8,1017.7
11/30/2022,LAKE-1,1440.0,0.00510018,708.3583333,0.027866856,60.0,17000.6,17000.6,6877.341858,0.098595556,79.07102595,0.03017185,1897.704623,6.450124984118787e-05,0.0012469239498972252,0.0003815790883892028,11.6,3.9,18.9,0.0,0.0,44,7.9,1017.6
11/30/2022,LAKE-2,431.0,0.001506068,632.6125,0.012591785,53.875,5060.9,5060.9,6141.816224,0.032827078,70.18119571,0.013920258,561.4495657,2.1459708469820257e-05,0.00046774748802580647,0.00019834740430357936,11.6,3.9,18.9,0.0,0.0,44,7.9,1017.6
11/30/2022,LAKE-3,483.0,0.001538185,582.1777778,0.01318616,53.66666667,5239.6,5239.6,5652.068767,0.031170176,60.88787501,0.009053054,547.9908751,2.526258306349785e-05,0.0005119274731608014,0.00014868401957718444,11.6,3.9,18.9,0.0,0.0,44,7.9,1017.6
11/30/2022,LAKE-4,1138.0,0.00421312,740.0894737,0.020095981,59.89473684,14061.7,14061.7,7185.309156,0.079934552,83.35620304,0.038734715,1583.767858,5.054356900083677e-05,0.0009589514527388196,0.00046468905237217247,11.6,3.9,18.9,0.0,0.0,44,7.9,1017.6
11/30/2023,LAKE-1,661.0,0.002310962,533.0333333,0.027670651,44.06666667,7995.5,7995.5,5175.642947,0.046308168,59.79650489,0.013893499,896.9475734,3.8647108292552915e-05,0.0007744293430725964,0.00023234633906376464,13.2,7.8,15.6,1.5,0.0,281,24.1,1006.7
11/30/2023,LAKE-2,899.0,0.003328739,629.7222222,0.041899056,49.94444444,11335.0,11335.0,6114.455447,0.062420545,71.07803006,0.025607112,1279.404541,4.683217862383171e-05,0.0008781974535212661,0.0003602676098139459,13.2,7.8,15.6,1.5,0.0,281,24.1,1006.7
11/30/2023,LAKE-4,1040.0,0.003989306,703.1894737,0.012186657,54.73684211,13360.6,13360.6,6827.731947,0.076654558,79.67145445,0.028326564,1513.757635,5.007196150163918e-05,0.00096213328260634,0.0003555421975856749,13.2,7.8,15.6,1.5,0.0,281,24.1,1006.7
11/4/2021,LAKE-1,,0.002478297,,-0.001560972,,8564.5,,,0.049456692,,0.006236103,,,,,12.1,6.1,20.0,0.0,0.0,45,3.2,1019.5
11/4/2021,LAKE-3,,1.14432e-05,,0.000571152,,119.2,,,0.000199867,,0.0,,,,,12.1,6.1,20.0,0.0,0.0,45,3.2,1019.5
11/4/2022,LAKE-1,287.0,0.000894026,513.5333333,0.005541329,47.83333333,3081.2,3081.2,4985.692765,0.016479337,54.67387375,0.004570666,328.0432425,1.6351978352366152e-05,0.0003014115494240062,8.359872250683536e-05,12.9,6.7,15.6,0.0,0.0,280,24.1,1013.4
11/4/2022,LAKE-4,328.0,0.000756878,398.9857143,0.005493558,46.85714286,2792.9,2792.9,3873.665457,0.016163271,39.39623241,0.00857904,275.7736269,1.9211938647409354e-05,0.0004102745367066434,0.0002177629553688583,12.9,6.7,15.6,0.0,0.0,280,24.1,1013.4
11/4/2023,LAKE-1,446.0,0.001125751,381.5,0.009744871,44.6,3815.0,3815.0,3704.11623,0.020964983,37.84184238,0.006013711,378.4184238,2.9748842265538758e-05,0.000554015916811712,0.00015891697184327206,15.4,5.0,27.8,0.0,0.0,12,5.0,1017.5
11/4/2023,LAKE-2,318.0,0.000823691,398.6571429,0.007132821,45.42857143,2790.6,2790.6,3870.884599,0.015612065,39.73760326,0.005614375,278.1632228,2.072825063481194e-05,0.00039287887842282514,0.00014128620096349513,15.4,5.0,27.8,0.0,0.0,12,5.0,1017.5
11/4/2023,LAKE-3,318.0,0.000787002,381.5142857,0.007971357,45.42857143,2670.6,2670.6,3704.210199,0.015036551,36.23774145,0.006700093,253.6641902,2.1717744222163712e-05,0.00041494172645243596,0.0001848926763066797,15.4,5.0,27.8,0.0,0.0,12,5.0,1017.5
11/5/2021,LAKE-1,,0.001594296,,-0.002271053,,5429.4,,,0.029212997,,0.000968,,,,,14.4,5.6,26.1,0.0,0.0,335,4.0,1016.9
11/5/2021,LAKE-3,,0.001535933,,0.016106333,,5337.6,,,0.029627944,,0.0006327,,,,,14.4,5.6,26.1,0.0,0.0,335,4.0,1016.9
11/5/2021,LAKE-4,,0.001214952,,0.006000711,,4066.4,,,0.024783941,,0.00444605,,,,,14.4,5.6,26.1,0.0,0.0,335,4.0,1016.9
11/5/2022,LAKE-1,384.0,0.001151172,575.2285714,0.010037305,54.85714286,4026.6,4026.6,5584.818163,0.023126548,61.23117619,0.00558469,428.6182333,1.880042278508451e-05,0.00037769236913297977,9.120664255526854e-05,11.1,2.8,20.0,0.0,0.0,210,12.6,1012.4
11/5/2022,LAKE-4,396.0,0.001240632,606.2571429,0.005965511,56.57142857,4243.8,4243.8,5885.863454,0.025224753,65.08691299,0.01071992,455.6083909,1.9061159041151813e-05,0.0003875549145167716,0.00016470161984248686,11.1,2.8,20.0,0.0,0.0,210,12.6,1012.4
11/5/2023,LAKE-1,550.0,0.000940495,316.81,0.010465479,55.0,3168.1,3168.1,3076.017833,0.017496634,25.90761041,0.005126635,259.0761041,3.63018813821973e-05,0.000675347271442932,0.00019788143016158624,17.9,10.0,28.9,0.0,0.0,44,7.2,1014.9
11/5/2023,LAKE-2,379.0,0.000698846,297.125,0.007815985,47.375,2377.0,2377.0,2884.866119,0.013407296,25.59250782,0.004086869,204.7400625,2.7306663532749483e-05,0.0005238758192162193,0.0001596900557281924,17.9,10.0,28.9,0.0,0.0,44,7.2,1014.9
11/5/2023,LAKE-3,315.0,0.000539036,262.5285714,0.00752055,45.0,1837.7,1837.7,2549.168711,0.010457019,20.93493964,0.00444869,146.5445775,2.5748151619700588e-05,0.0004995007953125391,0.00021250073210146595,17.9,10.0,28.9,0.0,0.0,44,7.2,1014.9
11/6/2021,LAKE-3,,0.001703262,,0.017172249,,5699.1,,,0.032078977,,0.00011319,,,,,16.4,6.1,27.2,0.0,0.0,27,4.3,1017.0
11/6/2021,LAKE-4,,0.002489391,,0.012291643,,8441.3,,,0.047765624,,0.009545695,,,,,16.4,6.1,27.2,0.0,0.0,27,4.3,1017.0
11/6/2022,LAKE-1,1032.0,0.003286946,617.5388889,0.022129409,57.33333333,11115.7,11115.7,5995.505168,0.064871562,65.85375089,0.011998578,1185.367516,4.99128137057889e-05,0.000985085300734948,0.00018220037337041045,16.3,6.7,25.6,0.0,0.0,194,6.8,1011.4
11/6/2022,LAKE-3,455.0,0.001600969,681.1875,0.014405407,56.875,5449.5,5449.5,6613.527465,0.031544857,73.25576986,0.008706672,586.0461589,2.1854510614790228e-05,0.0004306125928412979,0.00011885305439611689,16.3,6.7,25.6,0.0,0.0,194,6.8,1011.4
11/6/2022,LAKE-4,1440.0,0.00516786,717.7583333,0.018654878,60.0,17226.2,17226.2,6968.579394,0.098512268,78.97931575,0.04414055,1895.503578,6.543308144575816e-05,0.0012473173142171722,0.000558887470483055,16.3,6.7,25.6,0.0,0.0,194,6.8,1011.4
11/6/2023,LAKE-1,630.0,0.002062388,579.6666667,0.024598263,52.5,6956.0,6956.0,5628.461045,0.038179842,64.21270397,0.007557604,770.5524477,3.2118068115672905e-05,0.0005945839318312699,0.0001176963985745078,19.9,11.1,30.6,0.0,0.0,202,8.6,1012.2
11/6/2023,LAKE-2,378.0,0.001411168,593.925,0.02056652,47.25,4751.4,4751.4,5766.903344,0.026527665,67.35888252,0.007187385,538.8710601,2.0949991258851425e-05,0.00039382578818945646,0.00010670285389407912,19.9,11.1,30.6,0.0,0.0,202,8.6,1012.2
11/6/2023,LAKE-3,483.0,0.001653053,622.9555556,0.019340923,53.66666667,5606.6,5606.6,6048.541361,0.031203869,68.22429506,0.010041073,614.0186556,2.4229682381418804e-05,0.0004573718053452614,0.0001471773800105865,19.9,11.1,30.6,0.0,0.0,202,8.6,1012.2
11/7/2021,LAKE-3,,0.001882617,,0.020578252,,6423.0,,,0.036430622,,0.00076125,,,,,17.1,6.1,27.8,0.0,0.0,358,4.3,1015.6
11/7/2021,LAKE-4,,0.002478519,,0.013526789,,8386.8,,,0.048577013,,0.009988875,,,,,17.1,6.1,27.8,0.0,0.0,358,4.3,1015.6
11/7/2022,LAKE-2,257.0,0.000741446,507.54,0.006294265,51.4,2537.7,2537.7,4927.571691,0.015026598,52.73748918,0.005135556,263.6874459,1.4059182784932122e-05,0.0002849319949365098,9.737960755908707e-05,15.3,7.2,23.3,0.0,0.0,5,9.7,1014.8
11/7/2022,LAKE-3,1440.0,0.00510504,709.0333333,0.041249288,60.0,17016.8,17016.8,6883.831737,0.095051186,75.57029295,0.0270812,1813.687031,6.755352931313469e-05,0.0012577850672471158,0.00035835774803622754,15.3,7.2,23.3,0.0,0.0,5,9.7,1014.8
11/7/2022,LAKE-4,1440.0,0.00525474,729.825,0.017402263,60.0,17515.8,17515.8,7085.775573,0.100358884,80.6807417,0.0472755,1936.337801,6.513004081617162e-05,0.001243901355953945,0.0005859576771838229,15.3,7.2,23.3,0.0,0.0,5,9.7,1014.8
11/7/2023,LAKE-1,858.0,0.003000914,628.275,0.033065968,53.625,10052.4,10052.4,6100.346995,0.055745115,70.44354191,0.012092453,1127.096671,4.260027134686136e-05,0.0007913445787723311,0.00017166162677409872,21.4,11.1,30.0,0.0,0.0,227,18.4,1010.1
11/7/2023,LAKE-2,901.0,0.003174538,636.9117647,0.043915564,53.0,10827.5,10827.5,6184.133567,0.060358604,71.44357971,0.018561857,1214.540855,4.4434195667209244e-05,0.000844842941031293,0.00025981140748189424,21.4,11.1,30.0,0.0,0.0,227,18.4,1010.1
11/7/2023,LAKE-3,963.0,0.003157298,592.3555556,0.03431937,53.5,10662.4,10662.4,5751.618274,0.060745033,63.74317302,0.022867478,1147.377114,4.9531547464845664e-05,0.0009529653156886415,0.00035874395510284877,21.4,11.1,30.0,0.0,0.0,227,18.4,1010.1
11/8/2021,LAKE-1,,0.00134959,,0.003777764,,4631.1,,,0.025785106,,0.0003575,,,,,17.4,7.8,26.1,0.0,0.0,29,5.4,1016.3
11/8/2021,LAKE-3,,0.002013806,,0.021606248,,6819.2,,,0.037538157,,0.002196164,,,,,17.4,7.8,26.1,0.0,0.0,29,5.4,1016.3
11/8/2021,LAKE-4,,0.00468408,,0.018600448,,15613.6,,,0.089185963,,0.0183605,,,,,17.4,7.8,26.1,0.0,0.0,29,5.4,1016.3
11/8/2022,LAKE-2,844.0,0.002367228,534.3266667,0.025223669,56.26666667,8014.9,8014.9,5187.691393,0.045754753,54.45852625,0.01424373,816.8778937,4.346845504288688e-05,0.0008401761147548498,0.0002615518814191194,17.1,8.3,27.8,0.0,0.0,17,6.8,1013.9
11/8/2022,LAKE-3,672.0,0.001938498,541.025,0.01664772,56.0,6492.3,6492.3,5252.656812,0.035673971,53.75273123,0.0121557,645.0327748,3.606324656705263e-05,0.0006636680626953883,0.00022614106710201485,17.1,8.3,27.8,0.0,0.0,17,6.8,1013.9
11/8/2022,LAKE-4,925.0,0.003058852,651.26875,0.010627742,57.8125,10420.3,10420.3,6322.855687,0.059812536,70.45247824,0.028872572,1127.239652,4.341723778090336e-05,0.00084897703379923,0.0004098162722061258,17.1,8.3,27.8,0.0,0.0,17,6.8,1013.9
11/8/2023,LAKE-1,1234.0,0.004188554,639.7954545,0.046003959,56.09090909,14075.5,14075.5,6212.278273,0.07710183,70.90219571,0.018297313,1559.848306,5.907509574360401e-05,0.0010874392425780067,0.00025806412363925364,24.9,17.8,29.4,0.0,0.0,257,18.0,1008.1
11/8/2023,LAKE-2,572.0,0.002083215,639.6454545,0.029650488,52.0,7036.1,7036.1,6210.763324,0.03930662,71.52362062,0.01102497,786.7598268,2.9126252026137988e-05,0.0005495613848861668,0.0001541444617097182,24.9,17.8,29.4,0.0,0.0,257,18.0,1008.1
11/8/2023,LAKE-3,1065.0,0.003777467,670.5263158,0.037611837,56.05263158,12740.0,12740.0,6510.533082,0.070923121,73.39868351,0.027321643,1394.574987,5.1465051133857866e-05,0.0009662723853941778,0.0003722361450294628,24.9,17.8,29.4,0.0,0.0,257,18.0,1008.1
11/9/2021,LAKE-3,,0.001953635,,0.023913893,,6882.1,,,0.040809872,,0.001995816,,,,,18.4,8.3,27.2,0.0,0.0,240,6.8,1016.3
11/9/2021,LAKE-4,,0.00413859,,0.020087598,,13795.3,,,0.078725239,,0.0163116,,,,,18.4,8.3,27.2,0.0,0.0,240,6.8,1016.3
11/9/2022,LAKE-1,861.0,0.002547834,534.13125,0.021061563,53.8125,8546.1,8546.1,5185.723735,0.051611453,55.4475461,0.006638022,887.1607376,4.595034729589233e-05,0.0009308158183757749,0.00011971714650867121,17.4,7.8,27.2,0.0,0.0,239,14.4,1010.8
11/9/2022,LAKE-2,513.0,0.001867926,703.9444444,0.023132679,57.0,6335.5,6335.5,6834.451961,0.038168651,78.56235402,0.0112004,707.0611862,2.3776349669009063e-05,0.0004858389425332548,0.000142567011130403,17.4,7.8,27.2,0.0,0.0,239,14.4,1010.8
11/9/2022,LAKE-3,429.0,0.001619826,679.05,0.014527719,53.625,5432.4,5432.4,6592.666532,0.030713169,74.6288017,0.00741886,597.0304136,2.1705105309228087e-05,0.00041154578795816305,9.941014502447787e-05,17.4,7.8,27.2,0.0,0.0,239,14.4,1010.8
11/9/2022,LAKE-4,150.0,0.000478635,563.2,0.002958623,50.0,1689.6,1689.6,5467.713507,0.009107259,61.62269687,0.003988625,184.8680906,7.7671868371768e-06,0.0001477906593282145,6.472655697647334e-05,17.4,7.8,27.2,0.0,0.0,239,14.4,1010.8
11/9/2023,LAKE-1,1158.0,0.004033951,642.5809524,0.040279764,55.14285714,13494.2,13494.2,6239.362782,0.074238694,72.1495869,0.022873306,1515.141325,5.5910936892696194e-05,0.0010289552191462372,0.000317026153340318,19.6,10.0,21.7,0.5,0.0,100,15.1,1012.8
11/9/2023,LAKE-2,987.0,0.003346696,638.8944444,0.044467836,54.83333333,11500.1,11500.1,6203.512496,0.066586271,71.07840566,0.024217893,1279.411302,4.70845676534833e-05,0.0009368002895072253,0.0003407208247726473,19.6,10.0,21.7,0.5,0.0,100,15.1,1012.8
